rating_user_id,movieId,rating,predicted
610,136020,3.5,3.093078663
380,1033,3,3.649395251
596,103772,2.5,3.432821759
68,152081,3,3.947773194
298,6773,3,3.484834878
305,5299,4,3.296838206
202,3681,4,4.302861658
312,5015,4,3.003695802
286,158,3,2.957908781
372,235,2,3.606652749
477,1271,4.5,3.385708928
414,4089,2,
484,364,5,4.247019955
33,448,4,3.610507541
312,1089,4,4.278894303
594,6967,0.5,
386,32,3,3.747620247
608,3968,3,3.145436403
380,587,3,3.61351593
298,1587,3,3.205566451
141,1485,2.5,2.885612151
261,30810,1,3.443229732
561,6188,3.5,3.439310818
608,150,2,3.66992121
352,5995,5,4.005313631
570,508,3.5,3.484539782
249,79132,5,4.378827392
99,259,3,3.977412675
240,173,3,2.75603262
305,4034,4.5,4.139165692
217,2860,2,2.783326338
66,1,4,4.14722864
419,1206,4.5,4.175096256
111,181659,2.5,
603,2167,4,3.50064818
607,3053,5,4.357855284
514,8906,2,2.5
474,39381,3,3.535447099
346,2858,4.5,3.896883814
593,377,2.5,3.180724568
489,79132,4.5,3.944316082
182,480,3.5,3.581790744
290,2329,4,4.263616433
288,788,2,2.585198727
255,1079,2,3.212700435
610,72011,4,3.782400218
132,6593,3.5,2.941685436
249,45730,3.5,2.60590829
230,150,2,3.125243946
456,653,4,3.756641293
177,932,5,3.402990106
232,8982,3,3
599,4015,2,2.730115684
453,47,5,4.146776506
546,3354,4,4.153985075
198,3868,4,3.309670272
135,157,2,3.360936077
567,143367,4.5,3
380,147382,4,5
212,98243,4,3.56372519
465,3698,4,3.338030841
480,780,3,3.355243443
64,1225,4,4.307568272
47,597,3,3.169877002
128,1721,4,3.3270433
489,7367,0.5,2.250434012
229,5,3,3.185047286
23,175,3,4.247563761
391,1041,4,4.883995159
42,3502,5,2.5
216,2395,5,3.569609889
560,5349,3.5,3.371581404
368,3704,2,3.186902922
335,356,4,4.594547772
495,2700,4.5,4.123675091
489,4474,4.5,2.04714884
483,2793,3.5,1.976653923
391,608,5,4.198640588
599,2734,2.5,3.410914115
411,52,2,3.407975031
182,5902,4.5,3.913012872
410,2987,4,3.652222931
465,2628,2,3.224148325
563,80858,3.5,
361,466,3.5,3.094995763
596,7458,2.5,3.174170289
182,2713,0.5,2.82190853
474,1345,3.5,3.287083301
140,6539,3.5,3.842402639
125,161131,3.5,3.668677658
493,4701,5,3.006060159
202,1370,4,3.499345794
380,120799,3,2.746729164
201,1917,4,3.437160108
317,74458,4,3.934706484
43,1084,5,5.254099203
483,1566,4,3.38476071
453,1641,4,4.086395401
584,477,4,4.017784878
292,85414,4,3.674890258
368,3654,3,3.592328469
436,370,2,3.155979908
21,32587,3,3.98606146
474,45730,3,2.435317345
424,3176,5,3.357517977
186,1391,4,3.200540272
134,163,3,3.545792569
610,4852,1,1
232,34334,3,2.243498616
279,1208,3.5,4.218550388
362,60072,3.5,2.906147172
170,553,4,3.789024206
96,454,4,3.774278339
502,1250,5,3.809459153
414,3019,4,4.192590317
160,786,1,2.725434485
45,5349,5,3.71285953
600,39435,2.5,2.719897881
21,2167,3.5,3.71703569
68,8781,2.5,3.305402462
438,165,4,3.811648327
484,8363,4.5,3
367,3453,4,2
104,674,3,3.168029115
320,3404,0.5,3.170833333
64,377,3,3.599518252
587,58,5,4.158966403
387,2139,4,3.20249879
367,4310,4,2.882309196
318,65631,4,
413,318,5,5.200264399
448,1092,4,3.293563029
355,60,3,3.655944755
318,105197,3.5,4.251469515
187,6214,4,3.657009684
21,2959,2,3.92245397
254,32,4.5,4.099892158
477,48516,5,4.567990556
181,432,3,2.50618838
517,55820,1,3.54748564
453,1488,3,3.016378476
448,79879,3,1.655684767
301,527,4.5,4.034429951
599,5902,3,3.671985295
292,8961,3.5,3.794411399
322,60040,0.5,2.904984098
599,34800,1.5,
111,4367,3.5,2.85503477
254,5995,4.5,4.043476062
132,32587,4,3.652966307
334,4963,3.5,3.924028607
98,5444,4.5,3.809175411
412,2890,4,3.702726966
41,2671,3,3.037369875
480,3988,2.5,3.031279842
532,1291,5,4.413581459
41,7149,4.5,3.74815251
217,437,2,2.31271563
381,3552,2,3.830146239
93,1641,4,4.123830372
603,1177,4,4.014315676
19,295,3,
362,293,4.5,4.317949454
404,597,3,3.339000133
15,6874,3,3.537126309
91,2997,3.5,3.960125247
103,3535,4.5,4.077938046
266,316,3,3.19797273
186,1320,4,3.426007865
110,8014,4,4.203547153
599,79132,3,3.74635907
331,30793,1.5,2.860261805
294,762,1,2.163944904
412,1214,4,3.873193255
212,113573,3,3
447,253,4,3.825442862
274,3424,3.5,4.018820086
160,242,2,4
339,47099,5,3.758227401
319,110,4.5,4.552591767
474,27912,3,3.080565246
602,733,4,3.805342343
380,67255,2,4.238357046
492,724,3,3.664967559
599,6670,2,2.5
560,120478,3.5,5
239,1196,5,4.426641915
599,27549,1.5,
83,30749,3.5,3.912340069
475,1210,5,4.779370203
480,2273,2.5,3.199376181
480,7150,3.5,2.562677439
330,648,2.5,3.435930709
424,2296,3,2.209671958
325,318,5,4.387954647
439,98809,3.5,3.999653801
307,3268,1,1.705256188
590,3148,3.5,3.74368654
602,193,2,2.530353658
31,588,5,4.31602959
18,106487,4,3.521443688
246,4011,4.5,4.439549966
474,26,3.5,3.365584026
19,1479,3,3.053119419
318,95873,4,3.414038215
391,2023,3,3.17606714
182,5809,3,4
425,337,4,3.843872975
200,8984,2.5,3.327682218
567,103384,1.5,2.92903049
480,48780,4.5,4.226890544
596,68835,3.5,
222,3178,3.5,3.511729751
560,8464,4,3.278688747
34,3052,2.5,4.253292492
453,2694,3,3.501996661
288,53125,2.5,3.495481124
294,837,1,3.355802498
305,30749,5,4.126500523
607,1917,5,3.000002292
456,5,3,3.928907641
514,4396,2.5,3.196972411
307,410,3,3.013640798
604,434,4,3.274022521
474,2450,1,2.715178786
414,3967,4,3.852582943
18,1209,5,3.764614711
610,159,3.5,2.771776166
111,91658,3.5,3.399536808
220,6365,4.5,3.749669276
412,1784,4,3.602701151
462,4427,3,3.685259344
91,3793,4,3.743999687
600,1,2.5,3.644250572
610,527,3.5,4.325857089
580,3527,3.5,3.708116389
554,608,2,4.315002883
500,480,4,3.553957466
279,54503,2.5,3.793729059
19,141,1,3.480395379
492,104,4,3.968401952
186,317,5,3.567886328
68,180,2.5,3.55355775
199,1897,3,4
599,8638,3,4.189315164
610,103688,4,4.212044299
527,2000,5,3.99376326
525,597,4,3.594034244
418,4878,5,4.440677005
586,110130,4,4
252,137857,3.5,3.577795503
160,903,4,4.205797696
267,1197,5,4.54401793
28,5378,4,3.10544326
603,99,5,5
268,2702,4,3.735952024
405,4022,3.5,3.779318745
288,2657,2,3.253653637
599,4502,1,2.2341388
28,3556,3,3.50533723
411,592,3,3.389033547
314,1367,3,2.884221134
522,51662,1,3.784425912
534,596,4,3.43167857
307,441,3,3.787202181
441,2716,5,4.487608895
410,1635,4,3.918493587
19,328,2,2.969002136
156,6658,3.5,4.240825831
120,780,2,3.759767345
525,5989,3.5,3.946887579
274,4233,3.5,0.902688435
518,6333,4.5,4.18697903
381,51084,4,3.415347654
482,5378,4.5,3.508735137
414,1374,4,3.790130964
246,296,4,4.458713737
18,380,2.5,3.534921884
90,1073,4,4.172453935
68,67408,3,3.55868824
414,60126,3,3.50402338
604,76,4,3.242370177
191,158,2,2.301523312
436,377,4,3.615828435
307,6060,2,4
600,593,4,3.851643126
42,4489,5,3.326996312
186,2369,4,2.780248275
368,1676,2,3.432045128
474,27873,3.5,2.926821164
603,3285,1,3.218182602
425,3147,4,4.124139098
43,539,3,4.395103441
75,1266,4,4.114649221
115,2947,4,4.184162907
237,8665,3.5,3.842689179
130,595,2,3.911156654
368,1378,3,2.82319817
260,2702,2,3.86815671
105,178613,4,
489,87485,3.5,2.423805499
318,3943,4,2.692376264
195,904,5,4.048053365
514,54997,4,3.939349387
561,2746,3,3.323361448
509,1020,3,3.054743068
217,3255,3,3.324128736
50,149406,2,3.577119777
495,736,3.5,3.671847955
82,317,2.5,3.09350866
590,2023,3,3.364657758
187,52328,3,3.702141915
600,30812,4,3.358029277
356,2596,4,4.124834815
465,541,5,4.256238362
574,110,5,4.254064302
246,96079,4.5,4.108644034
21,2858,2,3.993014422
219,2115,3,3.48232413
111,551,4,3.530730934
330,4886,5,3.998810889
448,2413,3,3.325763112
228,541,4,4.166596508
276,62,5,4.39589195
153,2005,2,2.891006306
51,6934,0.5,3.330809301
483,2968,3.5,3.970179922
121,508,3,3.610523389
80,55765,4,4.154144771
232,33646,3.5,3.106011597
413,2353,5,4.401249603
260,7815,5,
414,95510,3.5,3.065762092
590,2137,3.5,3.614274495
27,2311,2,3.835678964
504,4034,4.5,4.090690453
525,5785,0.5,3.703517863
274,5810,3.5,3.343170962
274,7802,4,3.835739683
79,1210,5,4.373812727
562,2692,4,4.111010947
599,1485,2.5,2.790379635
68,8968,5,3.043406115
425,1210,3,4.044871896
516,4322,4,2.962526879
57,1614,2,2.85754355
448,1032,4,3.295099706
74,5995,5,3.997981778
103,1296,3.5,4.296428038
558,4903,2,3.451580081
414,5159,3,3.493735679
425,3020,4,3.692613416
280,4239,5,4.079334392
253,446,5,3.321184764
452,1220,4,4.33486168
489,5316,2.5,3.232183924
466,5418,4,4.048351223
369,500,3,3.166539109
514,3703,4.5,3.857416313
339,69784,4.5,3.301319948
490,4973,4,4.136687749
414,45447,3,3.271674978
200,4995,4,4.3797365
309,1201,4.5,4.192722332
380,79274,5,
45,3481,4,3.845676819
33,1446,5,4.341509867
45,2021,3,3.280576714
91,2019,4.5,4.047600356
80,1221,4,4.322926611
132,7371,3,3.667438967
21,858,2.5,3.950836118
124,1961,4,3.960832507
570,1127,4.5,3.497077542
177,3247,2,3.071125061
68,166528,4.5,4.130353789
236,2770,5,3.415659336
140,3011,2,3.626971603
308,45499,2,2.934038174
600,1186,0.5,3.618287425
14,25,4,3.92643893
357,50,5,4.306149545
368,1580,3,3.320255708
610,58559,4.5,4.38610378
356,1639,4,3.656023755
483,88954,3,
292,3751,3,3.420800055
381,5171,2,2.987418019
571,1981,3,2
455,272,4,3.576432026
474,7285,4,3.582228975
415,5782,4.5,3.924322917
417,7153,5,4.62383807
517,368,3,3.067077579
445,457,4,4.037571116
480,8360,3.5,3.398429475
509,1704,3.5,3.94288679
525,783,2,3.409447323
495,4958,3,3.499416952
590,1248,4,4.301795506
307,1265,3,3.665049662
140,104,3,3.607165098
68,1391,3,2.951665976
484,2805,2.5,3.082985429
318,1032,4,3.312753554
544,780,5,3.81333267
414,6331,4,3.95862596
469,1945,5,3.972322827
377,7063,5,3.805871601
610,6620,4,4.085546326
606,2858,4.5,4.042727623
109,39,3,3.298169696
171,32,5,4.469671086
474,3629,4,4.002303422
357,27329,4,
586,6365,4,3.929811471
68,59126,4,3.81571391
310,58,4.5,3.502396651
561,101362,2,2.718667194
103,2144,4,3.889410766
497,2762,5,3.598377207
55,1947,0.5,2.793707052
469,3763,3,3.277273223
31,788,2,2.943971316
18,8644,3.5,3.603213258
469,1253,3,3.864695248
306,100390,3.5,2.757722822
95,8636,4.5,4.023254167
140,165,4,3.788380619
409,2657,4,3.677794919
546,3190,4,1
448,5522,5,3.335503945
264,3510,4.5,3.6108627
474,5572,3.5,2.584581288
480,7263,3,3.34752363
474,1013,3,3.279018836
408,49272,5,4.37689416
474,5034,5,4
303,3703,5,4.384388521
335,593,3.5,4.770329076
68,40629,4,3.196527452
195,1682,4,3.858932575
247,74458,4,3.992768059
414,46335,2.5,2.088630417
586,1200,5,4.528918981
606,4370,3.5,3.313814528
232,48385,3.5,3.272073135
292,2989,4,3.579810788
464,1779,3.5,2.952526345
432,3082,3,3.216892173
140,1393,4,3.591651023
474,4495,5,
517,910,4,3.498418295
246,53125,4.5,3.983064318
480,3968,3.5,3.07306454
282,1240,4.5,4.004995365
569,434,4,3.845093233
58,368,4,3.824270975
249,112556,5,3.820127125
385,786,3,3.015914123
122,95088,4,4.382626253
414,5620,2,2.914333196
198,357,5,3.39115967
226,2918,4.5,3.896435635
474,4509,1.5,3.83649205
182,3629,4.5,4.065498928
119,106782,4.5,4.237817202
534,4896,4,3.993504633
321,597,3,3.720099183
274,51662,4,3.579529555
95,1011,4,2.29685918
600,1214,2.5,3.806559887
19,915,2,3.951086578
448,4053,2,3
259,7361,4,3.611819209
599,6378,2.5,3.347592917
328,1282,5,3.845408625
232,2268,4,3.897743256
148,54001,4,3.826546967
567,122892,2,3.177992209
7,3869,5,3.545861659
489,368,3,3.133288849
563,5991,3.5,3.769531956
64,2355,4,3.588350323
217,954,4,3.645345347
245,1361,3,4.25048542
189,54286,4.5,3.757065291
1,1500,4,4.05207584
432,6016,4,4.211757086
282,48738,4.5,3.897727816
28,5292,3.5,3.718539915
62,122912,4,4.582700321
274,38992,3.5,
28,51935,2.5,3.874461573
58,31,4,3.535674486
462,589,2.5,3.521849998
82,170,3,3.478051824
448,2001,3.5,3.115440966
280,7451,5,3.816555318
28,49272,3.5,3.702545185
540,6539,4.5,4.273847392
75,1090,1,4.262676739
314,151,3,3.408712608
275,300,3,3.494601086
469,3767,2,2
365,96737,1.5,3.32784413
45,3285,3,3.184877008
318,154,3,3.859733149
563,49286,3.5,2.959211541
590,2791,3,3.743207419
600,2997,4.5,3.875978394
380,3471,3,4.163261283
509,1088,3,3.412481361
113,2340,1,3.091346505
567,2951,1.5,3.59251622
370,4226,3.5,3.911728837
346,7178,3,
187,223,4.5,3.698238662
215,1246,4.5,4.267626928
176,39,3,3.716770443
62,53464,3,2.578017107
274,5218,3.5,3.74068737
541,608,3,3.931582193
453,1089,5,4.485631136
418,88125,4.5,3.359966807
520,1250,4,4.145303987
45,1037,4,2.725861745
567,114627,3.5,
237,293,4,3.903101035
290,3362,4,3.942846689
597,1099,4,4
483,4823,3.5,2.950954692
610,122904,3,4.146888109
280,60293,4,
232,69757,5,3.61668685
246,1884,4,4.049143991
391,260,5,4.213360889
74,8341,3.5,4.189565576
211,78499,4,4.627041429
420,3545,3.5,2.724172462
220,1589,3.5,3.544647924
119,102903,5,3.833192321
249,45722,3.5,3.68640884
105,9010,4.5,4.27401057
573,96079,5,3.689279765
156,2369,4,2.526662813
305,7981,5,4.460896272
469,728,3,3.671566455
292,3948,2,3.485289774
318,32511,4.5,
473,2959,4,4.292626337
448,159077,2.5,
140,6299,3,3.467345478
313,2011,1,3.466777848
45,441,3,4.036932176
474,224,3.5,3.612205159
111,140110,4.5,3.862197279
298,1923,2.5,3.259664847
604,442,4,3.311728879
219,6893,2.5,3.844177227
484,3177,4,3.680646246
599,3510,2.5,3.066023759
91,832,3,3.257588003
103,58803,4,3.869410081
559,344,3,2.946307189
82,2383,2.5,1
249,49824,3.5,2.855043703
455,589,3,3.90673202
109,329,2,3.1491736
51,4876,3,2.39345823
490,6333,2.5,3.191114617
610,101741,3.5,4
274,35957,3.5,3.25507118
362,110,4,4.281913252
474,1269,3.5,3.897769417
372,1245,3,3.997406048
86,6373,4,3.23063688
561,145,3,3.248922547
226,1527,4.5,3.678736521
213,858,4,4.344848299
428,3751,2,3.276817869
287,2633,2,
68,89492,4.5,3.855387226
168,1219,4,4.341530291
282,2948,4,3.898950913
474,47099,4,3.722928775
474,4210,3.5,4.06193529
166,5445,4,3.845168423
341,135887,4,3.193958054
330,33794,3,3.772741102
603,4017,4,3.215818883
474,6357,3,
480,3943,4,2.412304035
249,59315,4.5,4.095277283
422,2598,3,2.747707512
285,1093,2.5,3.446820329
610,51255,5,4.110543571
599,3342,2.5,3.608045149
450,3952,4,2.619487978
97,4022,5,4.407739703
357,339,3.5,3.647390353
115,1241,1,4.378176579
125,6539,4,3.973104579
381,318,3.5,4.543697596
387,1291,3.5,4.004088026
240,339,3,4.008310281
80,85414,4.5,3.937949095
602,509,1,3.490852269
111,157296,4.5,3.286396149
125,111743,4,3.085712168
562,2028,3,4.221043085
58,527,5,4.530285963
19,1278,4,3.842132908
239,353,3.5,3.594075327
247,1196,4.5,3.995996989
519,356,5,4.711498968
140,3055,3,3.671564814
555,1544,4,2.823717329
182,3812,4,3.472085282
610,129313,4,
261,81591,4.5,3.691407797
424,81591,3.5,3.370382486
230,52715,2,
462,1210,1,3.865754882
495,80463,5,4.12229492
35,50,5,4.614035195
498,47,3,4.270073786
600,440,2.5,3.288963911
414,720,5,4.299308913
606,4056,3.5,2.57202488
500,2289,3,3.563382604
520,68157,4.5,4.172486188
233,1298,4,3.638866704
414,47099,3.5,3.815778451
609,650,3,2.545605335
62,8984,5,3.328354668
83,1222,5,3.882822874
220,1196,5,4.683789866
603,2540,3,2.5
432,50,3,4.23190056
564,90522,4,2.621550679
480,594,3.5,3.588226483
3,720,0.5,3.695984867
300,8950,3,4.183224889
606,50842,4.5,4.5
159,5377,2,3.805142628
545,1779,3,3.035336887
199,8528,3,3.531417019
274,3081,4,3.503852362
448,86880,1.5,3.161216435
74,5893,2.5,4
116,1088,4.5,3.549947785
232,2018,1.5,3.285627961
339,1231,5,3.991028014
68,8623,3.5,3.167838743
307,7346,2.5,3.145318925
198,2338,1,1.88746427
610,31685,3,3.325209406
368,3432,2,1
331,122882,5,3.786349383
567,95510,2,2.356334499
89,26429,4,
202,2951,4,4.154337186
332,89745,2.5,3.788063093
294,2098,2,3
199,923,5,3.983278452
183,1220,4,4.109876411
266,1466,5,3.721801313
606,8501,4,3.574891997
19,3704,2,3.31357823
603,121,4,4
156,3283,2,
331,49530,3.5,3.867835828
111,55276,4,4.137953175
287,2505,1,2.780106871
548,1196,3.5,4.614064441
555,1198,4,4.39096526
100,2496,4,2.95199049
298,4388,2,2.495442203
610,49932,4,3.058910691
201,2641,3,3.283952293
599,6909,2.5,4
156,1960,4,3.461412472
87,2139,3,3.817918801
232,3275,4.5,4.106488701
387,8574,2.5,0.5
393,6333,5,3.830139834
599,235,3.5,3.5945979
382,55247,5,3.976426425
318,616,3.5,3.290515608
365,4993,3.5,3.640142295
428,2581,2,2.468931587
63,10,3,3.450621651
163,1515,3,1.543145401
382,4447,3.5,3.30465228
450,70,2,3.812714828
357,926,5,4.380943799
192,47,3,4.126136421
266,24,1,3.325041946
599,5556,1.5,1
545,2763,4,3.949376325
603,2104,4,
314,703,2,2
475,122886,4.5,4.006284039
177,71464,2.5,3.251844616
291,91542,4,4.189281358
590,1196,5,4.112499387
606,640,2.5,2.910034746
234,2985,4,3.575131392
52,57669,5,4.693241926
190,4886,4,3.914530231
146,880,2,2.735445639
156,2395,3.5,3.365560134
365,94677,3,3.741156734
382,2687,4.5,3.700813877
368,2476,3,3.741624814
141,8368,4,3.838590412
415,4958,3.5,3.22071707
438,2701,2,2.443009734
381,5872,4,2.997526601
140,3555,4,3.611234072
522,3243,1.5,2.621352342
59,1797,5,4.328430422
376,2115,4.5,3.846853599
50,104913,2.5,3.95730404
177,2023,2,3.407100511
62,2571,5,4.532419939
561,115617,3,3.938152149
184,193567,3,
274,31427,2.5,2.2114751
233,5995,4,3.788427223
357,4022,4,3.833894255
244,507,2,3.583478774
83,81845,4,4.104115871
298,4900,2.5,4
274,2096,3,3.40317917
448,5055,3,2.542221959
526,318,4,4.544211108
274,5047,4,3.672524194
307,60037,2,3.5
577,1090,3,4.012647855
480,4728,1.5,3.120660231
263,2081,4,3.433366909
520,73017,5,3.997121412
120,141,3,3.448953037
466,4963,5,4.153068257
165,5505,3,3.121496755
19,866,2,3.841846747
592,276,3,3.414562837
438,4019,4,3.727549022
414,1810,3,3.520906902
357,1225,5,4.202829742
326,74458,4.5,4.135099704
139,5110,2,3.266764575
249,53322,4,3.877692079
600,2291,4.5,3.646899654
580,2028,5,4.226471532
105,1230,4,4.336079747
263,2006,4,3.126015643
489,5992,3.5,3.985116848
352,112556,4,3.84599564
202,999,4,2.886425223
561,466,3.5,2.936763567
489,1727,3.5,3
606,5187,4,4
381,1080,4,4.056073642
109,36,5,3.992753274
610,111759,4,4.281673197
135,593,5,4.260024187
597,2273,4,3.736108865
210,4995,4.5,4.402106482
305,68157,5,4.266092554
603,1265,5,3.854167495
274,32298,1.5,2.783076208
217,379,3,2.551923724
480,30793,4,2.823826714
594,587,5,4.05160306
356,2717,4,3.195861798
414,6281,2.5,3.13389718
365,2804,3.5,3.634453847
121,380,3,3.397735665
517,3257,4,2.894246933
244,380,4,3.461212325
254,5319,4.5,3.535244788
599,6734,2,2
608,589,3,3.874627632
169,5957,4,3.707700433
477,905,4,4.66782914
608,5902,4,3.945724181
448,2890,3,3.67068243
536,329,3,3.570439779
307,44397,1.5,3.338332515
230,33166,1.5,3.917178575
357,5620,3.5,2.950647486
341,2694,4,3.229609702
307,4025,1.5,2.820821965
103,4016,3.5,3.77962054
452,1717,5,3.530266158
263,2987,3,3.795345265
582,81229,4,3.580854534
532,1721,5,3.724854797
559,588,4,3.752999117
599,50,3.5,4.107445566
448,2990,4.5,3.251536152
274,27801,4,3.869200304
28,349,3,3.373139595
298,6537,3,2.484764226
307,49530,4.5,3.750105754
110,2468,3,2.532055649
200,357,4,3.507774951
313,2640,3,3.694091326
522,8784,2,3.788198276
33,1060,5,3.748788625
206,7,4,3.185536416
336,2699,3.5,2.936040962
382,8643,2.5,3.373510192
318,108928,3,2.582910032
528,106782,4,3.507520069
483,1591,3.5,2.277349573
391,368,4,3.257854179
448,140110,2.5,3.515444173
425,1625,4,3.677615455
380,36529,5,4.005518896
278,54272,5,3.488586992
219,3717,2.5,3.104731924
493,876,5,
552,3421,4,3.792868837
590,2424,3,2.978147663
68,2571,4.5,4.020946148
414,1513,3,3.168324364
81,589,5,3.31213441
362,60684,4,3.959905973
199,3256,3,3.574000294
219,10,4.5,3.312549303
465,3334,5,4.339058022
412,1284,5,4.366204212
603,2469,1,3.668854504
68,2001,3,3.073142217
573,2985,4.5,3.79447683
199,8983,3.5,3.131619151
288,1665,3,2.762040025
517,2384,4.5,2.654142991
448,101360,1.5,
332,1296,3.5,4.017989576
608,2294,4,3.195387377
438,7376,3,2.966244528
599,542,2,2.865964016
283,1641,2,3.722067555
280,80463,3.5,4.062623604
249,27801,4,4.026824843
93,1356,5,4.565039209
159,45720,4,3.828577736
448,5009,2.5,2.698238798
477,3671,4.5,3.92812604
409,3244,4,4.089180545
590,592,3.5,3.359690691
268,1234,4,3.872597855
265,2529,4,3.658907267
528,51037,3.5,2.113309504
249,122918,4.5,4.0567072
596,134130,4,3.887505805
414,8360,4,3.53249151
409,296,5,4.325918755
414,7137,3.5,3.514228334
433,74458,3,3.888056182
318,33004,4,3.486163169
287,1753,3,3.145410366
509,4700,3.5,2.932414482
298,6586,2.5,3.164662243
52,55363,3,4.597514362
57,1616,3,3.012491996
435,216,5,3.391481458
561,78105,3,3.194824825
249,93563,3,3.505647355
489,39,3.5,3.130370542
174,485,3,3.212242278
374,595,3,3.687782233
512,349,3,3.819709084
580,7842,4.5,4.439544266
156,4014,1.5,3.681222095
174,186,3,3.34689114
156,8128,4,4.093689983
534,1876,4,3.351695376
414,45635,3,
474,36276,3.5,1.5
474,6947,3.5,3.50828181
21,296,3.5,4.027123856
306,35836,2.5,3.78433461
51,6708,5,4.007050352
68,6659,3,3.564992249
356,2359,4,3.61821046
514,160571,3,3
522,8874,4,4.203309575
287,2710,1,2.535636595
73,54503,1.5,4.17198457
414,2236,4,2.783333826
61,1213,4,4.504532893
479,31,3,3.29922506
586,167036,4,3.915013499
274,48,2,3.326440379
232,58998,4.5,3.977339069
509,136838,2.5,
542,1997,1.5,3.812716559
307,3252,3,3.57195542
239,2023,4,3.777725682
561,94864,2,3.214527788
419,69860,5,
66,1073,4.5,4.162369866
125,149146,4,
424,79132,2.5,3.872388576
381,7004,3.5,2.920406921
249,1079,4,4.219967356
287,4903,1,2.505626349
140,1961,4,3.861222909
249,99117,2.5,3.277669372
483,2700,4,4.073791094
170,110,4,3.820116203
517,46530,2.5,2.756333633
572,1954,4,4.212287269
603,21,5,3.540149197
244,3020,2,3.638807033
84,1184,3,4.176221694
597,2770,2,2.700040946
414,93840,4.5,4.193164275
588,350,3,3.135076553
218,1198,4,4.258001212
91,2097,2,3.055864767
136,153,3,3.158047775
414,5673,5,3.672047686
44,12,1,2.82004032
610,924,4.5,3.975527373
462,82857,4.5,
489,94130,3.5,3.5
160,5903,3,3.762430812
19,673,1,2.595788088
84,1244,4,3.999460885
182,1196,3,4.100136754
220,3421,4.5,4.07391236
380,8361,3,3.33140997
419,5480,0.5,2.110522941
452,1617,5,4.477420084
225,1136,3,4.268592274
290,3435,5,4.176356601
66,1027,3.5,3.118510703
597,2539,3,3.40173635
542,1784,3.5,3.900272763
420,2186,4,3.94065057
606,30707,4,3.85562267
552,3911,4,3.535499288
391,3503,5,3.770081216
555,1962,5,3.722032275
18,356,4.5,4.236932928
366,109487,5,3.857962678
177,1283,4,4.466009514
151,743,4,2.984665183
448,2788,4,4.176855872
29,1250,5,4.259318454
274,81932,4,4.071926667
129,6218,4.5,3.579416956
606,198,4,3.31144039
494,1201,4,4.692949804
514,4564,2,2.971636611
199,1214,4,3.828479289
95,3994,3,3.869172056
73,5299,3,3.296892863
414,1625,4,3.803446535
182,3752,3,3.121337342
7,5349,3.5,3.366469462
323,440,2.5,3.439985784
367,928,4,4.355195357
524,748,4,2.969370573
307,3114,3,3.495754641
8,432,1,2.690161107
275,4901,3,3.699057983
351,92422,3.5,
109,32,4,3.831830301
425,7143,3.5,3.827755859
33,2336,2,3.821044383
182,3729,4,
315,1949,3,4.636107649
414,80969,4,4
477,3462,4,3.743700581
460,54259,4,3.802151569
420,3147,4.5,4.218780777
246,6618,4,4.307818384
286,7438,5,4.093969936
608,588,3,3.541910725
325,3015,4,3.615251602
607,2253,3,2.345513666
330,3793,4,3.567307936
140,210,3,3
169,6155,4.5,3.521981278
64,4886,4,3.911511104
381,6659,1,3.648121526
610,60684,3.5,4.086830022
391,2248,4,3.773667152
408,119145,2,4.425724942
462,2527,4,3.102710236
249,65810,3,
414,1100,3.5,2.732247384
606,2000,2.5,3.648227667
64,2683,4,3.230119646
599,55116,2.5,3.0813445
202,2421,3,2.96907694
290,910,5,4.231038179
596,52722,2.5,2.872654732
298,56715,3,4.420384572
60,2150,4,3.858380114
474,5755,2,2
605,1411,3,4.04502779
7,32296,2,2.079678629
419,1876,4,3.01817719
68,1729,3,3.688063955
125,62336,4.5,4.308123017
477,2174,3,3.586021254
573,1391,1.5,3.43302002
391,2171,3,3.194262229
305,4639,4,2.847321132
122,60074,3.5,3.498905123
414,1343,4,3.753159602
608,6827,0.5,1.061388201
387,8199,4,1
596,141749,3.5,
292,111360,2,2.827803489
16,1089,4,3.963730112
249,143365,2.5,
448,155743,2,
599,8860,3,2.576268625
414,262,4,3.966441955
607,2398,5,3.881097647
199,3362,4,3.872256619
306,4720,3,3.475188383
464,16,4.5,4.193792853
210,2716,4.5,3.689963876
599,1243,3,3.940856237
292,101864,4,3.778108025
387,4298,4.5,5
254,8874,3.5,4.240024478
414,48412,2.5,3.5
593,539,4,3.35733226
462,2693,4.5,1
195,434,3,3.031429755
19,2701,1,2.051487453
517,1955,2.5,3.735374904
534,5952,4,4.156861476
352,2329,4.5,4.314332827
105,68554,4.5,3.24381728
298,112556,3,3.213978132
68,86880,1.5,3.309465332
365,27706,2,2.637342976
249,128360,4.5,3.992556258
105,31658,4,4.349819988
268,2599,4,3.829146168
368,2404,2,1.73751373
328,608,5,3.866620229
465,2571,4,4.251155717
599,3511,0.5,1.5
561,8371,2,3.421857455
177,106696,5,3.60618843
524,1250,4,3.853557196
280,2105,2,3.307170616
18,64839,3.5,3.775685978
307,8873,4.5,3.427473119
202,2344,4,2.973826453
477,1208,5,4.333872129
380,70361,3,3
590,7458,3,3.071782037
480,1393,4,3.452660188
274,76175,3,2.315481071
7,49272,4.5,3.946290948
462,25788,3.5,4
331,7153,4.5,4.106546029
432,480,4.5,3.638197262
